id,course,wandCore,sex,bloodStatus,house,result,Defence against the dark arts exam,Flying exam,Astronomy exam,Herbology exam,Divinations exam,Charms exam,History of magic exam,Arithmancy exam,Muggle studies exam,Study of ancient runes exam,Transfiguration exam,Potions exam,Care of magical creatures exam,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40
434,2,unicorn hair,female,pure-blood,Slytherin,88,54,58,56,100,24,53,31,63,65,54,51,65,83.41891358193368,4,6,-1,14,4,-24,-1,2,-5,6,10,10,-1,15,4,1,5,10,-2,-21,0,-6,10,5,-2,-2,14,4,10,-8,-18,-5,6,-4,18,17,5,18,-13,3
435,7,dragon heartstring,female,half-blood,Hufflepuff,62,38,61,51,95,5,31,10,57,61,27,32,30,67.12191065465241,9,9,10,2,11,10,-3,2,-1,-8,7,-2,-3,-2,5,4,0,5,5,24,-2,-4,-4,-4,2,7,-18,0,4,2,-2,3,-1,6,-1,-13,-13,12,1,3
436,4,phoenix feather,male,half-blood,Hufflepuff,44,42,47,50,94,3,51,15,52,53,50,48,27,96.67972808820195,11,2,-4,-3,7,-2,-1,-1,-10,5,-1,10,7,-13,7,-8,-4,0,2,13,-9,-2,8,3,-6,9,-7,-1,-2,-4,3,-5,23,-1,6,10,-10,15,-16,13
437,5,unicorn hair,female,pure-blood,Hufflepuff,36,19,55,55,90,18,31,8,50,60,53,28,8,96.53011467889883,19,2,-20,-1,0,6,-7,6,-6,-3,2,11,19,14,-6,-7,-2,8,1,24,0,-6,3,6,2,-9,-2,2,-4,10,-15,0,-8,2,-8,-10,2,22,-10,-1
438,2,dragon heartstring,male,half-blood,Ravenclaw,102,80,68,57,82,13,59,11,56,68,58,62,24,67.59388165240317,7,5,-9,-2,1,14,16,6,6,-2,0,3,-9,2,1,0,2,13,2,7,2,-4,-12,-4,4,2,13,3,3,8,29,-1,-5,10,0,13,-4,-27,13,-4
439,6,phoenix feather,male,half-blood,Gryffindor,28,50,48,46,83,17,62,0,35,50,63,64,51,99.52175845974125,0,-1,15,6,1,13,-5,-7,-2,5,-5,18,4,6,-8,4,18,1,6,1,-3,-4,7,24,-2,0,0,-3,1,-3,2,-24,-4,3,1,-15,6,-3,-16,-9
440,1,unicorn hair,female,half-blood,Ravenclaw,167,64,68,85,100,12,87,19,77,67,96,100,7,83.46420431096465,-12,-4,9,6,-18,19,-6,13,-4,7,7,18,4,7,-5,4,3,10,0,-12,7,24,3,-4,22,3,-3,13,4,2,-5,19,21,-5,3,1,-1,19,-3,1
441,5,phoenix feather,male,half-blood,Ravenclaw,65,28,33,49,93,10,58,7,42,52,57,71,21,98.84382479358464,6,-1,11,0,5,10,2,0,-1,1,-7,3,-14,-14,3,0,-3,-19,0,1,-8,2,-20,1,12,2,5,-2,8,11,3,9,-2,3,10,9,4,21,6,8
442,2,unicorn hair,male,half-blood,Ravenclaw,95,30,50,49,84,19,59,18,47,57,59,77,12,98.2833106711968,-2,1,-4,-6,-11,-2,7,-7,13,-11,-10,0,-9,5,-5,-1,-6,-1,0,-14,50,6,6,17,1,5,8,2,0,4,19,-3,5,-10,7,17,18,10,-14,10
443,5,dragon heartstring,male,half-blood,Ravenclaw,183,73,81,79,100,12,66,38,80,66,76,66,36,98.80614155631342,31,13,-9,-6,-6,8,2,5,-11,-1,-5,5,19,9,7,23,10,6,-3,3,-16,1,7,27,5,-17,7,7,-8,11,-5,10,7,6,11,9,7,4,8,2
444,1,dragon heartstring,female,half-blood,Slytherin,120,23,54,70,100,9,62,28,67,86,39,51,79,92.85547605250031,-1,6,0,-1,1,-2,7,12,-3,-11,2,-6,1,3,1,4,7,-13,-4,-2,5,3,1,0,2,6,8,-4,2,6,1,10,22,18,0,-5,21,21,3,-1
445,7,phoenix feather,female,half-blood,Hufflepuff,130,67,68,54,67,14,83,26,57,54,63,71,7,72.04865564284056,11,-11,2,-9,0,-10,20,6,3,1,3,21,4,8,23,-3,0,-10,5,17,3,5,-5,-1,-6,21,-8,5,-4,2,2,12,7,3,9,4,22,-5,-14,-3
446,2,unicorn hair,male,half-blood,Hufflepuff,89,70,59,73,78,3,58,15,62,51,58,55,22,95.91118015814573,3,-9,24,11,2,23,3,2,0,0,1,6,-1,-3,0,-4,2,-3,-5,4,-4,-9,-1,11,-24,0,15,22,12,-3,9,-8,5,-15,-4,23,3,1,-1,1
447,7,dragon heartstring,female,half-blood,Gryffindor,-47,23,39,38,74,6,33,0,35,40,28,43,34,98.33136799629328,-7,21,-1,-2,-9,6,-8,-10,6,9,-18,4,-14,1,2,2,2,9,0,-1,2,6,-1,-9,-6,18,-8,-21,-3,-10,4,-3,-1,12,-22,1,-3,0,4,1
448,5,phoenix feather,female,half-blood,Ravenclaw,63,71,37,44,93,2,51,27,56,53,51,52,68,75.61647400830655,5,-5,2,-3,-5,9,-17,9,24,0,8,-7,-19,10,4,12,-2,16,11,-10,-7,7,3,4,5,-3,-1,13,8,-14,-4,-6,-9,-1,3,3,4,8,10,-2
449,5,unicorn hair,female,half-blood,Hufflepuff,11,25,36,42,75,13,40,6,36,16,40,25,3,80.02687487856268,-4,10,-5,6,-7,2,-1,19,-9,1,-2,10,-5,-2,-2,-4,5,-14,-13,4,18,3,0,4,-2,-8,26,-20,-8,3,-8,-3,7,-3,22,-2,-1,-11,7,-2
450,2,dragon heartstring,female,half-blood,Ravenclaw,4,39,27,37,76,25,49,13,37,44,47,44,64,94.92541996296495,1,0,0,2,-3,-8,-3,20,6,0,-1,11,3,13,-21,-1,-13,-2,-8,-13,-4,9,14,-15,3,5,-1,3,-21,-22,23,8,-10,-2,10,-2,-3,4,19,3
451,2,phoenix feather,female,half-blood,Ravenclaw,136,30,68,61,98,11,56,28,57,63,57,59,12,92.9195300443098,8,-6,0,0,13,8,8,-5,-6,0,16,7,2,3,-14,4,6,7,24,8,17,14,8,4,6,9,-3,-3,-7,-1,-14,-10,-1,5,2,-1,9,4,14,1
452,2,phoenix feather,female,half-blood,Hufflepuff,-26,23,29,21,82,37,36,0,26,24,32,42,46,84.13139036909104,-6,11,7,0,6,-8,0,-4,-5,14,-3,3,-16,-1,-14,-1,-1,9,2,-3,-5,-19,-20,-1,-5,-6,1,9,6,-17,24,14,13,2,4,-2,-9,-8,5,-2
453,2,dragon heartstring,female,pure-blood,Ravenclaw,120,58,62,58,97,26,66,17,42,64,41,73,12,96.87415783929032,12,-6,-1,-4,-2,-10,-17,-22,3,-4,1,6,0,0,-2,-2,23,2,24,5,-1,-8,0,-2,3,22,4,-7,22,20,6,-3,14,-2,-23,14,4,16,25,10
454,3,dragon heartstring,female,half-blood,Slytherin,203,96,78,77,100,22,71,44,80,75,58,67,95,85.48567558225602,1,4,12,1,2,4,8,14,2,-5,21,6,1,-8,4,0,-1,8,7,7,7,-7,10,-3,7,-4,18,12,3,4,-1,-2,19,12,12,8,2,9,2,7
455,6,dragon heartstring,male,pure-blood,Ravenclaw,78,75,36,50,84,20,51,30,59,60,49,46,9,95.97443664097227,26,4,3,-10,-14,6,5,-3,15,0,22,-5,9,17,6,3,4,-5,-8,6,-18,3,2,4,-7,0,-6,-4,3,-2,2,3,-3,25,10,2,8,5,-8,-22
456,6,dragon heartstring,female,half-blood,Gryffindor,-27,27,27,45,79,28,33,0,10,71,53,37,63,95.17215974773683,3,-12,21,-6,0,-1,4,8,-2,-10,-14,3,0,-2,7,1,7,15,3,-5,7,7,2,-8,-7,-2,6,-24,-21,12,8,-12,0,-3,-4,-25,1,10,3,3
457,7,phoenix feather,male,half-blood,Slytherin,-156,18,32,24,47,54,7,0,20,7,0,0,83,51.270080476830884,-12,-12,-7,-5,3,-1,-2,3,-15,-28,-25,1,16,-13,-2,-6,3,-7,-2,-3,-3,2,-25,-4,-3,-9,8,-6,2,3,17,-4,5,-13,-13,4,14,-11,-3,-3
458,2,unicorn hair,male,pure-blood,Gryffindor,-6,13,32,51,60,18,29,1,44,24,18,42,56,84.86210673634321,-10,7,20,-6,-3,-6,-8,15,-3,0,4,17,-3,-1,-1,-20,17,-2,7,-6,7,-12,1,-1,10,-5,10,-23,-13,4,-11,0,-6,-1,12,-4,7,-9,9,1
459,5,phoenix feather,female,pure-blood,Hufflepuff,134,70,64,62,100,15,63,36,64,70,47,64,2,87.73742560349763,24,6,-4,0,1,-10,6,7,-3,16,0,-2,3,-9,6,2,1,2,-9,-2,3,3,7,4,-1,23,2,-2,8,-2,25,6,10,-3,4,-7,10,5,-2,6
460,3,unicorn hair,female,muggle-born,Hufflepuff,67,60,61,53,75,1,50,32,52,47,47,62,67,91.8869857036043,2,1,-11,25,5,-9,-3,-1,3,10,-30,6,-17,-3,0,1,-9,-9,-4,0,10,17,11,2,2,-2,3,23,7,7,7,7,-1,-4,4,-4,22,-4,3,0
461,3,phoenix feather,female,pure-blood,Hufflepuff,122,82,60,74,85,6,64,10,61,79,98,60,46,76.8367955937308,1,3,-2,12,12,8,4,6,15,6,6,16,-2,6,-12,5,7,-1,5,-4,-1,0,-3,6,8,-3,-1,-3,-4,1,-9,-7,17,0,6,12,3,3,6,0
462,2,unicorn hair,male,half-blood,Ravenclaw,52,80,46,54,90,5,44,22,59,66,45,39,41,64.98252647207616,4,-8,-23,1,1,-7,0,5,4,4,10,11,3,-3,-6,6,-3,6,5,3,4,2,5,-1,7,7,1,5,-3,-8,12,4,-8,-1,2,16,0,5,-3,-7
463,2,unicorn hair,female,half-blood,Hufflepuff,105,87,48,48,100,24,51,32,84,51,52,56,34,90.00835467385497,3,-18,0,-1,24,9,3,0,-4,0,5,13,-10,-1,-1,2,4,-8,3,8,12,11,-5,8,19,-14,-9,-4,-2,2,3,12,-1,-4,1,9,5,2,23,6
464,1,unicorn hair,male,half-blood,Hufflepuff,7,36,40,30,76,5,56,5,35,50,57,60,30,93.66746186860837,6,2,9,8,4,-6,-8,1,-4,2,3,-3,-3,20,-6,-2,1,12,10,-4,-22,-4,2,-2,-23,1,3,3,3,-2,1,-4,-10,-5,-4,23,7,0,-7,5
465,4,phoenix feather,female,pure-blood,Slytherin,202,85,77,76,96,0,95,35,81,65,74,90,83,98.58779804570315,-6,2,6,9,16,-2,13,-8,3,11,23,4,21,7,5,21,-1,-5,9,-1,1,-4,5,4,4,18,5,-4,1,13,-5,-3,3,-1,17,9,5,-3,7,3
466,2,phoenix feather,male,pure-blood,Gryffindor,28,30,64,42,87,7,47,34,20,48,47,47,39,89.80027460068827,-3,3,-2,-9,-19,10,0,-3,26,-21,17,-4,7,1,-5,5,9,-17,-23,-9,-11,2,19,9,-4,-8,20,-4,2,2,2,7,-3,-6,5,19,26,-6,2,-8
467,5,dragon heartstring,female,pure-blood,Slytherin,140,69,56,59,96,2,61,37,58,44,37,62,97,92.79670063988306,8,7,5,20,-1,5,0,2,22,0,5,19,-4,1,1,5,-13,4,-19,4,0,4,-3,4,-3,8,5,4,-3,5,4,2,4,4,20,9,7,-3,0,1
468,4,dragon heartstring,male,half-blood,Hufflepuff,-7,12,39,43,68,7,64,0,41,33,53,85,7,93.72575236373069,19,-5,-13,-1,-1,-8,5,-5,1,-9,-12,1,-2,-20,-3,7,3,-1,3,-5,-11,-4,0,-9,3,16,14,0,-9,5,11,2,-9,1,1,1,17,2,12,-4
469,2,unicorn hair,male,pure-blood,Ravenclaw,59,91,47,42,71,4,62,16,67,45,54,50,55,66.45056901191502,2,-9,2,12,0,0,-10,-5,-5,4,-1,14,5,-3,-6,0,-2,1,3,-2,-7,21,17,-8,0,6,-2,1,16,2,5,11,-13,6,8,-18,3,0,18,-7
470,1,phoenix feather,male,pure-blood,Ravenclaw,79,54,38,78,95,5,55,32,32,56,55,38,5,93.32938755396754,3,6,19,9,-16,2,-8,8,8,2,2,7,-3,5,5,2,-18,0,-10,-4,4,17,12,-6,-6,2,8,1,2,-2,1,2,2,8,13,5,-3,2,1,-3
471,1,phoenix feather,male,pure-blood,Gryffindor,7,30,30,51,69,23,57,1,26,45,56,59,33,95.707359892549,-4,23,4,5,7,-12,3,6,6,-7,2,-6,4,4,4,5,-8,2,-20,5,-3,-7,12,-19,-2,4,1,7,0,-18,0,-2,28,-15,-1,4,-9,-1,6,-1
472,7,unicorn hair,male,pure-blood,Gryffindor,18,21,48,55,83,11,32,0,54,15,31,20,26,97.69706767401658,11,1,2,-3,-12,-5,-2,3,5,0,6,3,0,0,-6,-3,6,0,-7,-1,3,4,-2,1,10,1,-20,-2,-10,-1,-2,4,4,-2,13,1,13,16,4,-15
473,6,unicorn hair,female,half-blood,Hufflepuff,54,44,58,62,69,0,46,2,51,63,46,44,26,95.76414423063397,8,21,-8,2,-21,0,7,-6,13,-8,9,2,4,-1,1,-4,4,5,5,-2,-14,9,11,6,6,3,-18,-3,12,4,3,5,-2,-6,14,0,2,-19,3,7
474,6,dragon heartstring,female,half-blood,Slytherin,37,14,31,57,84,1,41,12,44,22,41,28,65,93.66383031010628,3,4,-1,9,-1,-1,0,20,9,2,-6,-4,-2,19,3,5,5,11,0,-10,-7,-19,6,-2,0,-4,-13,2,5,27,-1,-16,0,-22,8,5,-4,8,6,-7
475,2,phoenix feather,male,half-blood,Slytherin,-184,0,18,7,35,49,15,0,13,0,7,7,80,91.95764379110187,-1,-3,-6,-2,3,-24,1,-4,-5,-2,-2,-24,4,4,-5,-7,-8,-2,-1,2,7,0,-1,-3,-16,-3,5,-3,0,-11,-3,13,-25,-13,-12,-8,-10,-9,1,-11
476,2,phoenix feather,male,half-blood,Hufflepuff,17,70,36,39,74,11,41,28,55,26,47,33,47,79.04497243103354,5,-1,3,-15,5,9,1,-3,-7,-12,9,-19,-10,10,10,11,3,11,-4,12,-1,-3,2,6,-5,-5,-5,12,-4,3,10,-9,-2,-5,-13,-4,13,7,-7,9
477,7,unicorn hair,male,half-blood,Slytherin,-151,18,12,14,54,36,11,0,13,7,21,5,79,88.13144058274463,-10,-15,-2,4,2,6,-1,4,-3,2,2,-11,7,-22,2,-2,1,-12,3,-4,-4,-6,-12,22,7,-11,-7,-19,-23,2,-9,9,-25,-3,4,4,-12,0,-17,-2
478,6,unicorn hair,female,half-blood,Ravenclaw,100,80,62,70,100,13,73,16,46,53,40,73,51,73.16926547949343,14,17,3,9,9,-9,4,-6,2,-2,-13,8,-2,9,-3,-1,1,11,9,-8,7,-5,16,12,8,8,2,0,-1,1,15,20,-7,11,-2,-1,-10,-25,-4,3
479,3,dragon heartstring,female,half-blood,Slytherin,150,72,71,80,100,13,72,6,32,84,68,63,82,96.60543709178455,3,3,15,1,7,0,2,11,8,3,9,4,1,23,9,-1,2,-10,-2,14,1,-2,15,1,6,-6,16,2,-2,7,8,4,-6,0,7,3,6,-9,1,-4
480,5,unicorn hair,female,pure-blood,Ravenclaw,166,80,73,66,100,16,75,25,65,75,68,82,58,99.27821755699688,2,4,18,-4,6,0,-4,3,4,10,13,8,0,5,-3,-13,1,-6,16,6,-4,1,9,7,7,3,19,0,7,6,-9,7,3,-3,1,9,6,11,6,14
481,4,phoenix feather,male,half-blood,Hufflepuff,1,32,39,42,73,1,39,0,39,62,52,46,16,91.61075009033084,-3,2,8,-19,-11,-6,4,-2,-3,-4,4,-16,0,-3,-22,-3,4,14,-2,2,7,6,-9,8,-7,4,14,-6,-12,20,10,1,23,-1,1,7,17,-20,-6,0
482,2,dragon heartstring,male,half-blood,Hufflepuff,54,28,46,55,74,10,50,19,59,54,50,38,11,86.21159528900296,1,-3,6,-1,9,5,-8,13,-12,-4,18,2,-1,-17,-1,-4,-9,17,1,3,-9,-17,1,-1,6,14,2,-1,1,16,-11,7,0,17,15,2,-11,3,-9,14
483,6,unicorn hair,female,half-blood,Slytherin,77,28,50,40,81,4,36,13,53,70,68,45,66,87.92317494569704,4,3,10,-10,-1,10,1,-4,-8,-4,-2,23,-5,11,7,2,1,3,4,-5,2,25,-6,4,7,14,4,26,-20,-19,-2,2,-3,-7,1,4,0,3,-1,3
484,4,unicorn hair,male,half-blood,Hufflepuff,21,26,40,31,82,13,44,0,50,44,44,43,47,92.5654060964007,-5,6,3,1,2,-15,-4,-14,16,3,16,8,-14,6,12,6,-15,9,17,-10,8,-1,6,2,2,-6,-1,-1,0,6,1,-1,-8,2,-25,1,3,-7,7,5
485,7,unicorn hair,female,half-blood,Ravenclaw,124,54,71,64,87,0,50,18,58,53,48,36,55,90.95591056417618,4,0,0,1,-21,6,3,8,7,1,5,9,5,11,-25,7,3,-2,-1,1,23,3,20,-18,6,-12,7,3,5,4,9,-1,3,15,-3,4,5,13,9,7
486,1,unicorn hair,male,pure-blood,Slytherin,-36,8,43,21,78,12,19,11,33,25,19,15,76,96.76153095206246,-15,0,1,0,-5,-2,-15,30,-8,-6,-5,2,4,0,8,-1,5,10,-3,-4,-7,-1,11,-7,-7,-4,2,-10,-11,8,3,7,12,-5,-8,0,-6,4,-3,-10
487,1,unicorn hair,male,pure-blood,Gryffindor,14,73,44,36,74,11,82,14,35,50,59,18,15,56.47324074787943,0,-4,-1,7,10,-5,-6,-2,-9,3,10,7,-6,-4,-2,4,-2,-1,7,0,12,4,-1,0,-2,-2,0,16,1,-3,-12,-8,0,4,10,8,2,-5,-14,-2
488,3,unicorn hair,male,pure-blood,Slytherin,-175,13,42,23,68,34,16,0,11,20,28,18,81,83.26555063302055,-9,-11,3,5,-9,-10,-13,-3,-7,4,-10,-7,-11,0,11,4,0,-17,-1,-3,-2,-3,-16,-3,-7,1,-21,2,-11,-7,-5,4,0,3,-5,5,0,-24,-7,5
489,5,dragon heartstring,female,half-blood,Slytherin,114,15,52,54,96,24,55,39,55,74,54,45,100,90.91237547384767,-5,4,2,14,-1,-2,-14,10,22,-6,15,4,5,9,4,7,0,1,-8,-2,-3,1,2,6,-21,-1,-9,6,7,-5,21,-8,-3,-1,5,5,21,10,7,15
490,3,unicorn hair,female,half-blood,Gryffindor,-10,14,23,34,86,9,45,0,32,43,44,43,48,90.83344603475541,6,1,15,-2,-4,-6,-16,1,3,-11,3,9,6,5,-4,-13,5,-3,11,10,9,6,-2,-3,-24,17,-2,-3,-22,-6,-1,-1,-3,7,-2,20,-14,-10,3,5
491,7,phoenix feather,male,muggle-born,Gryffindor,89,78,47,60,89,10,49,4,54,69,51,45,8,87.81582286365109,14,-5,-3,24,2,-9,12,-7,-1,13,-2,16,4,7,-14,9,6,-6,-1,0,-16,1,9,-7,3,1,7,-4,19,3,-3,7,7,-5,2,1,0,-2,5,2
492,4,unicorn hair,female,half-blood,Slytherin,95,48,68,58,79,4,47,34,47,57,50,56,80,82.84283779846862,-14,5,15,2,-3,-20,10,-1,-3,-5,5,2,7,-5,20,5,-6,-21,54,10,1,3,7,2,-10,13,5,11,0,-4,0,-9,-8,2,-3,-7,11,20,3,1
493,3,unicorn hair,male,pure-blood,Gryffindor,83,75,47,45,98,9,62,22,52,52,46,57,35,98.15913867809451,7,6,3,17,-4,2,-6,-8,25,2,3,-18,1,4,0,7,8,-7,8,-2,-1,-8,-6,28,2,1,-3,23,1,-2,-9,11,4,-7,5,-6,4,-6,-1,5
494,3,phoenix feather,male,half-blood,Slytherin,-80,38,38,15,62,21,15,0,38,32,26,7,82,95.03127475036308,-6,-4,-1,-2,-25,-4,-15,18,-11,-2,-9,-2,-9,2,0,-2,-7,0,-9,20,-1,1,-1,-4,-6,-1,-2,-6,-3,1,5,-7,-11,2,26,-4,1,3,-8,3
495,7,unicorn hair,male,pure-blood,Hufflepuff,20,33,38,49,73,7,48,16,37,63,49,57,40,94.671687635127455,-3,-1,8,8,-6,-12,1,14,9,4,22,-12,1,2,11,-9,19,-2,4,-2,-5,-9,-4,0,-5,8,10,6,-2,0,-5,-3,-6,-4,1,-1,-1,2,-17,-1
496,6,unicorn hair,female,pure-blood,Hufflepuff,50,69,56,54,77,11,46,2,64,41,46,65,63,99.31748764356598,2,3,2,3,6,4,13,8,-3,-4,9,-1,-3,11,20,1,3,3,-8,-3,10,14,-11,-12,3,-4,1,3,-6,-5,1,1,-6,-4,-9,0,7,4,-11,8
497,6,phoenix feather,male,half-blood,Gryffindor,46,23,49,54,69,3,53,16,58,36,56,52,10,97.02379297814332,6,-1,3,-2,2,8,-26,18,3,-22,17,-3,0,4,-7,1,-3,-9,-17,3,1,20,27,-2,-6,13,-27,6,17,-1,1,-1,24,-5,-2,-4,1,-2,4,7
498,7,unicorn hair,male,pure-blood,Gryffindor,47,14,48,47,87,8,50,0,53,57,49,58,39,71.16044357110887,-1,-6,5,15,4,-17,4,5,-6,15,3,0,12,5,-15,-5,16,-23,-4,-8,3,-27,1,3,19,-8,-1,-3,-3,4,11,8,3,-5,3,18,8,-1,6,9
499,7,dragon heartstring,female,half-blood,Ravenclaw,121,35,55,73,100,19,72,42,62,67,62,71,8,94.36010536155663,2,-1,0,2,13,0,6,6,-1,1,-4,19,13,1,-2,11,-2,7,5,0,2,0,27,5,8,-1,-2,5,22,4,-23,12,1,-15,9,3,-4,-8,6,-6
500,1,dragon heartstring,female,half-blood,Hufflepuff,68,64,50,55,81,12,54,11,49,46,54,57,40,97.38251650123857,0,19,3,-15,-24,2,-13,-9,18,7,-4,9,0,0,-1,-14,-23,-1,0,14,-12,8,5,-3,1,3,12,1,8,22,-7,2,-6,-4,5,25,16,-2,19,7
501,4,dragon heartstring,male,half-blood,Hufflepuff,81,20,59,54,95,16,74,12,74,76,48,81,60,97.30602310155518,7,3,9,9,9,1,7,-14,2,-11,-20,-3,8,9,11,0,-16,6,-6,8,1,6,4,1,2,8,9,-14,-7,2,24,8,-5,13,5,6,-3,21,-15,-4
502,6,unicorn hair,male,half-blood,Slytherin,-215,0,31,20,38,50,0,0,2,0,0,5,69,61.34016628052809,-19,-2,-4,-1,-3,7,-28,-1,-21,4,0,17,-30,-25,-1,2,-26,-5,11,-7,-29,0,-9,-13,-8,7,-9,-10,0,11,-8,-3,0,-5,8,-8,-2,3,-14,6
503,7,dragon heartstring,male,half-blood,Ravenclaw,44,45,47,48,69,5,58,16,42,48,57,72,10,96.17521273028123,4,-21,-3,6,-19,-6,4,3,1,1,20,3,2,1,0,-3,0,-6,-3,-12,3,23,46,20,-6,1,-3,4,-3,3,11,4,-1,-47,-2,11,10,6,2,-10
504,5,dragon heartstring,male,half-blood,Slytherin,-168,20,35,19,68,35,9,0,26,14,0,10,91,76.75312708702653,-3,0,3,-4,-9,13,4,-3,8,-3,4,-3,-20,9,-13,-10,-9,-4,-1,1,2,-9,-4,-14,-27,-4,-3,-3,-13,-4,3,-6,-28,3,1,-1,-2,-6,-7,-6
505,7,dragon heartstring,male,half-blood,Slytherin,-239,0,2,0,31,55,14,0,0,0,2,9,88,83.43038252840176,-5,-18,1,-11,-2,-6,-4,-10,-4,-7,-24,-4,1,-4,-11,-8,8,-6,-16,-9,-8,1,-7,-7,-9,7,-3,-2,-3,-2,-1,-7,-12,-22,-12,-7,4,-7,-4,1
506,2,phoenix feather,female,half-blood,Ravenclaw,11,24,36,48,79,32,53,10,46,50,49,57,46,95.87724611893944,-1,20,2,-7,1,-3,9,1,5,-5,-3,8,-3,-22,-4,-5,-4,2,-7,-4,-2,-10,4,5,2,6,16,-7,-1,-1,6,6,11,-1,-8,6,3,-7,-2,5
507,1,unicorn hair,female,half-blood,Slytherin,207,80,69,80,100,29,79,40,78,78,100,75,58,91.90415620687418,12,-2,6,10,6,1,1,14,-6,11,-2,-3,16,0,13,23,2,-9,18,18,3,11,7,16,2,8,1,1,6,6,4,-6,-1,-3,2,5,22,-1,8,-13
508,2,unicorn hair,male,pure-blood,Ravenclaw,83,89,66,36,99,12,61,34,57,49,98,79,69,92.5247500417754,-22,4,5,3,5,-10,12,8,-1,9,18,7,2,1,-1,-3,11,0,9,-3,-1,14,3,7,-8,0,7,23,2,3,-5,7,1,4,-11,-6,6,-3,-7,-7
509,3,unicorn hair,male,half-blood,Ravenclaw,73,91,60,61,64,6,53,8,51,47,53,57,37,90.10750094413699,3,4,-6,-16,-2,-10,7,12,6,27,16,-14,3,3,14,-1,-21,-11,16,11,-9,8,-18,6,-9,14,19,4,-16,-20,3,4,7,2,11,4,-2,10,6,8
510,1,phoenix feather,female,half-blood,Slytherin,148,64,63,64,100,31,55,52,51,50,54,58,78,74.48514583625614,-7,-12,3,2,-4,20,2,-1,23,7,13,7,5,4,-2,6,-3,4,-1,5,2,4,18,2,4,5,1,0,-5,6,4,-19,25,8,19,9,-14,11,-4,1
511,7,phoenix feather,female,pure-blood,Slytherin,81,75,32,61,100,16,55,1,64,68,56,47,99,97.09155313903466,5,-3,-4,-2,-2,1,-13,5,2,9,21,-5,-5,3,10,-3,1,21,10,-26,4,-1,11,1,-1,4,14,2,10,-7,-4,6,6,-6,-2,26,-5,1,-11,8
512,7,dragon heartstring,female,muggle-born,Ravenclaw,44,72,58,30,99,11,58,5,50,51,58,68,18,94.7209723351989,9,-7,3,-10,1,5,-2,12,-4,4,1,11,-1,-8,6,10,-4,-9,21,-3,5,8,-4,-11,4,1,-5,1,8,1,1,3,9,1,-2,0,-2,-2,-6,-1
513,6,unicorn hair,female,half-blood,Gryffindor,-57,44,33,28,65,22,43,18,39,21,43,39,56,94.4131861673668,-8,2,-22,-5,-1,7,-9,1,-6,-1,11,4,-1,-2,8,-15,-12,8,10,-6,-4,-2,-11,19,12,6,12,0,1,2,-17,2,-6,6,-4,-16,0,-14,-4,-2
514,1,dragon heartstring,female,half-blood,Ravenclaw,76,68,61,48,97,9,54,20,45,55,53,54,5,81.83281950456467,3,6,-2,-15,-19,1,-3,3,3,0,4,11,4,20,19,7,-1,6,-7,-3,-5,0,0,17,11,0,-2,8,4,-3,7,-6,5,12,-7,1,-2,-4,2,1
515,5,dragon heartstring,male,half-blood,Gryffindor,85,77,64,54,86,1,75,23,54,69,38,71,8,92.8290837793611,0,15,8,13,-6,3,0,11,8,2,-9,-9,1,7,1,-1,1,-12,11,1,-1,14,3,8,5,7,25,-18,-2,-6,1,-7,-9,9,-3,-8,0,0,18,4
516,5,dragon heartstring,male,pure-blood,Gryffindor,-27,17,29,23,69,18,38,0,32,33,57,34,33,85.0125103030017,-3,-21,6,-8,-4,-21,16,-14,2,-1,-4,8,-2,19,10,5,-3,-1,3,7,-6,6,-5,-14,9,-3,-6,18,-6,4,1,-1,3,2,10,-5,-6,-4,-9,-9
517,7,dragon heartstring,female,pure-blood,Hufflepuff,57,35,44,42,99,4,40,30,42,58,39,34,49,93.79725776962005,-23,-1,-1,7,26,4,-3,14,1,0,-4,1,2,4,2,-22,-20,10,-3,6,4,8,6,-1,14,4,3,7,-22,4,3,4,8,-1,4,-25,2,2,7,26
518,2,dragon heartstring,male,half-blood,Ravenclaw,109,44,53,64,100,21,77,26,45,63,83,77,12,83.19766830006972,-3,5,-3,-8,-4,13,18,-7,6,5,20,1,5,-1,23,5,-19,-13,8,-1,13,7,8,6,1,-17,8,-4,-8,28,5,-13,-1,5,2,4,7,2,3,3
519,2,unicorn hair,female,half-blood,Hufflepuff,31,67,44,52,77,15,33,9,49,46,54,33,6,98.75307152979076,-5,11,9,-1,-1,-6,3,-1,10,6,2,-8,4,8,-9,-3,20,-5,-3,-23,1,-15,-9,3,-1,17,6,3,1,-7,2,0,-1,-13,9,12,2,-4,3,14
520,2,dragon heartstring,female,half-blood,Ravenclaw,42,48,41,48,74,1,34,20,27,59,28,26,22,82.0872684951198,-1,-6,2,10,3,5,-3,14,9,-9,16,2,5,2,10,0,-7,7,-14,-2,5,5,-8,0,6,-10,8,-2,-6,0,8,7,6,3,7,-22,4,-17,20,-15
